page_path,total_traffic,total_logins,navbar_cta_clicks,navbar_cta_logins,inline_cta_clicks,inline_cta_logins,sticky_cta_clicks,sticky_cta_logins,top_cta_clicks,top_cta_logins,exit_cta_clicks,exit_cta_logins,rhs_banner_cta_clicks,rhs_banner_cta_logins,bottom_mini_calculator_cta_clicks,bottom_mini_calculator_cta_logins
/s/gst-penalties-and-appeals,"1,386",,7,,16,,22,,4,,0,,0,,0,
/s/indusind-bank-savings-account,"1,381",,11,,4,,48,,1,,234,,0,,0,
/s/audit-report,"1,377",,24,,14,,19,,6,,0,,0,,0,
/s/naan-mudhalvan-scheme,"1,373",4,35,0,14,0,63,1,9,1,364,0,2,0,0,0
/s/income-tax-act-penalties,"1,373",1,7,0,6,0,10,0,2,0,186,0,3,0,0,0
/s/bihar-government-holiday-list-2025,"1,369",1,1,0,5,0,12,0,1,0,151,1,1,0,0,0
/s/union-bank-debit-card-pin-generation,"1,368",5,40,0,27,2,81,0,11,0,241,0,1,0,0,0
/s/direct-benefit-transfer,"1,367",6,27,0,31,2,45,2,5,0,331,0,0,0,0,0
/s/link-aadhaar-to-bank-account,"1,364",5,79,0,74,1,150,0,11,0,181,1,4,0,0,0
/s/professional-tax-telangana,"1,364",1,37,0,9,0,5,0,7,0,93,0,0,0,0,0
/s/import-export-code,"1,363",25,25,1,48,1,23,1,13,0,5,0,0,0,0,0
/s/rtgs-charges,"1,362",,2,,5,,13,,5,,180,,2,,0,
/s/gst-amnesty-scheme,"1,354",,10,,4,,10,,3,,0,,0,,0,
/s/chapter-95-toys-games-sports-parts-accessories-gst-rate-hsn-code,"1,352",,5,,0,,0,,2,,0,,0,,0,
/s/aadhaar-card-update,"1,351",34,80,0,66,0,416,4,44,0,300,0,4,0,0,0
/s/gst-on-suv-cars,"1,349",,8,,0,,25,,3,,0,,0,,0,
/s/standards-on-auditing,"1,347",1,13,0,9,0,18,0,2,0,1,0,1,0,1,0
/s/refund-claims-under-gst-for-tax-and-itc,"1,346",,13,,8,,9,,3,,0,,0,,0,
/s/reciprocal-tariffs-us-india-impact,"1,346",,9,,0,,12,,4,,194,,4,,0,
/s/bihar-student-credit-card-scheme,"1,345",,20,,16,,33,,73,,398,,1,,1,
/s/amend-details-in-gstr1,"1,345",,2,,12,,4,,0,,0,,0,,0,
/s/icici-bank-zero-balance-account,"1,344",6,18,0,36,0,180,1,9,0,241,1,3,0,0,0
/s/view-filed-tds-statement-income-tax-department-website,"1,343",6,33,0,39,0,33,0,12,1,0,0,1,0,0,0
/s/trademark-registration-procedure-india,"1,343",82,375,1,45,0,89,0,51,0,0,0,0,0,0,0
/s/emi-calculation-formula,"1,340",,10,,13,,20,,5,,194,,1,,0,
/s/mixed-composite-supply-gst,"1,339",,7,,12,,17,,7,,0,,0,,0,
/s/form-adt-1,"1,337",,4,,10,,8,,6,,0,,0,,0,
/s/axis-bank-statement-password,"1,334",2,2,0,3,0,40,0,1,0,204,0,1,0,0,0
/s/section-133-6-of-income-tax-act,"1,332",1,3,0,8,0,5,0,2,0,204,0,3,0,0,0
/s/llp-annual-filings,"1,329",2,23,0,36,0,14,1,7,0,0,0,0,0,0,0
/s/section-54d-capital-gain-exemption-on-compulsory-acquisition-of-land,"1,326",,3,,8,,2,,7,,125,,2,,0,
/s/post-office-scheme-to-double-the-money,"1,325",2,10,0,20,0,15,0,3,0,313,1,0,0,0,0
/s/tin-application-search,"1,325",1,47,0,59,0,82,1,13,0,51,0,3,0,0,0
/s/e-assessment-scheme-2019,"1,323",,8,,7,,7,,4,,183,,4,,0,
/s/download-lic-premium-receipt-online,"1,307",4,119,0,21,0,85,0,8,0,107,0,2,0,1,0
/s/guide-to-form-12bb,"1,307",3,20,1,0,0,12,0,5,0,82,1,0,0,2,0
/s/gst-reconciliation-statement-gstr-9c,"1,306",,10,,15,,9,,10,,0,,0,,0,
/s/chapter-8-edible-fruit-nut-citrus-fruit-peel-melons-gst-rate-hsn-code,"1,306",,9,,0,,0,,3,,0,,0,,0,
/s/private-limited-company-auditing-requirements,"1,302",1,9,0,4,0,6,0,8,0,0,0,0,0,0,0
/s/canara-bank-netbanking,"1,300",3,323,0,5,1,72,0,15,0,126,2,1,0,0,0
/s/high-net-worth-individuals,"1,300",1,4,0,8,0,5,1,5,0,195,0,0,0,0,0
/s/chapter-62-apparel-clothing-accessories-not-knitted-crocheted-gst-rate-hsn-code,"1,300",,6,,0,,0,,1,,0,,0,,0,
/s/form-msme-1,"1,299",1,11,0,13,0,10,1,11,0,0,0,0,0,0,0
/s/gst-joint-development-agreement-jda,"1,297",,5,,22,,21,,1,,0,,0,,0,
/s/tax-saving-fd-fixed-deposits,"1,296",1,7,0,9,0,14,0,3,0,105,0,1,0,0,0
/s/pradhan-mantri-vaya-vandana-yojana-pmvvy,"1,295",3,63,1,58,0,26,1,3,0,170,0,2,0,0,0
/s/union-bank-of-india-mobile-number-change,"1,292",7,83,0,88,1,155,3,21,0,192,0,1,0,0,0
/s/ind-as-116-leases,"1,290",,3,,0,,3,,6,,0,,0,,0,
/s/ops-vs-nps-difference-between-old-pension-scheme-and-new-pension-scheme,"1,288",,12,,12,,14,,5,,321,,2,,0,
/s/form-10b-of-income-tax-act,"1,287",2,9,1,52,0,6,0,3,0,106,0,2,0,1,0
/s/aadhaar-biometric-unlock,"1,287",2,36,0,22,0,82,0,4,1,86,0,2,0,0,0
/s/bank-of-baroda-mobile-number-change,"1,285",7,67,1,89,0,216,1,32,1,222,0,2,1,0,0
/s/one-nation-one-election,"1,284",1,6,0,22,0,28,0,6,0,427,1,0,0,0,0
/s/how-to-validate-aadhaar-card-signature,"1,284",2,3,0,28,0,68,0,12,0,132,0,0,0,0,0
/s/rice-gst-rates-hsn-code-1006,"1,283",,17,,0,,0,,0,,0,,0,,0,
/s/share-transfer,"1,282",,8,,8,,9,,8,,0,,0,,0,
/s/voter-id-verification,"1,279",,43,,50,,87,,10,,147,,0,,0,
/s/gst-appeals,"1,279",,5,,8,,11,,7,,0,,0,,0,
/s/bread-pastry-cakes-biscuits-other-bakers-wares-gst-rates-hsn-code-1905,"1,278",,19,,0,,0,,0,,0,,0,,0,
/s/sbi-personal-loan-eligibility-calculator,"1,277",4,35,0,2,0,168,3,6,0,388,0,0,0,0,0
/s/family-tree-certificate-karnataka,"1,276",6,25,0,12,1,46,0,6,0,212,0,1,0,0,0
/s/other-services-gst-rates-sac-code-9997,"1,276",,31,,0,,0,,0,,0,,0,,0,
/s/what-is-kyc,"1,274",10,55,2,9,0,174,2,21,1,124,0,5,0,0,0
/s/section-36-deductions-income-tax-act,"1,270",1,9,0,0,0,3,0,5,0,0,0,0,0,0,0
/s/domicile-certificate-rajasthan,"1,270",3,37,1,22,0,73,0,10,0,146,0,1,0,0,0
/s/payroll,"1,266",2,62,0,46,0,86,0,50,0,0,0,0,0,4,0
/s/income-tax-on-gpf-interest,"1,266",2,9,0,24,0,8,0,4,0,194,0,2,0,1,0
/s/section-54-of-cgst-act,"1,264",,3,,0,,6,,5,,0,,0,,0,
/s/minimum-wages-in-gujarat,"1,264",1,20,0,24,0,23,1,8,0,1,0,0,0,0,0
/s/itr,"1,264",6,305,0,36,0,39,0,31,0,196,2,4,0,0,0
/s/gpf-withdrawal-rules,"1,257",1,7,0,18,0,14,0,5,0,199,1,1,0,0,0
/s/minimum-wages-in-haryana,"1,256",,12,,12,,29,,8,,0,,2,,0,
/s/gst-invoice-details,"1,254",,17,,8,,16,,4,,0,,0,,0,
/s/margin-calculator,"1,254",,42,,0,,69,,5,,113,,1,,0,
/s/minimum-wages-in-rajasthan,"1,253",,13,,14,,73,,5,,0,,1,,0,
/s/e-file-itr2-with-capital-gains,"1,252",2,28,0,9,0,10,0,6,1,107,0,3,0,0,0
/s/section-74a-vs-73-vs-74-of-cgst-act,"1,249",,1,,38,,13,,5,,141,,1,,0,
/s/all-about-udyamregistration-gov-in-portal,"1,248",45,230,2,27,0,91,0,19,1,1,0,0,0,0,0
/s/gstr-1a,"1,248",,15,,12,,10,,7,,0,,0,,0,
/s/icici-bank-statement-password,"1,247",3,9,0,4,0,32,0,4,0,149,1,0,0,0,0
/s/foreign-inward-remittance-certificate,"1,239",,6,,14,,8,,10,,1,,4,,0,
/s/domicile-certificate-assam,"1,238",3,32,0,43,0,92,0,6,0,200,0,3,0,0,0
/s/central-and-state-tax-on-lpg,"1,237",1,17,0,6,0,17,0,2,0,187,0,2,0,0,0
/s/pm-kisan-status-kyc,"1,237",14,61,0,72,1,171,1,10,0,191,1,6,0,0,0
/s/gst-case-laws,"1,236",,26,,18,,29,,6,,0,,0,,0,
/s/partner-grabon-users,"1,229",3,92,0,0,0,0,0,2,0,0,0,0,0,0,0
/s/impact-of-gst-on-export-of-goods-and-services,"1,227",1,9,0,8,0,2,0,4,0,0,0,0,0,0,0
/s/chapter-63-sets-worn-clothing-textile-rags-gst-rate-hsn-code,"1,225",,2,,0,,0,,2,,0,,0,,0,
/s/tax-benefits-on-personal-loan,"1,225",,5,,1,,7,,1,,195,,0,,0,
/s/sbi-neft-charges,"1,224",,5,,6,,12,,1,,199,,2,,0,
/s/stamp-duty-and-registration-charges-in-kerala,"1,224",2,11,0,4,0,11,0,7,0,258,0,4,0,0,0
/s/minimum-wages-in-delhi,"1,223",,14,,21,,12,,9,,0,,0,,0,
/s/download-trademark-certificate,"1,218",8,28,0,24,0,20,0,14,0,0,0,0,0,0,0
/s/chapter-21-miscellaneous-edible-preparations-gst-rate-hsn-code,"1,218",1,7,0,0,0,0,0,2,1,0,0,0,0,0,0
/s/section-206aa-tds-without-pan,"1,217",1,2,0,4,0,1,0,1,0,1,0,0,0,0,0
/s/steps-to-register-private-limited-company,"1,215",21,31,1,8,0,25,0,4,0,0,0,0,0,0,0
/s/countries-with-largest-gold-reserves-in-the-world,"1,215",3,3,0,1,0,4,0,3,0,189,0,0,0,0,0
/s/financial-instruments-ind-as-109,"1,213",,1,,2,,1,,6,,1,,0,,0,
/s/domicile-certificate-tamil-nadu,"1,213",2,6,0,10,0,30,0,2,0,140,1,0,0,0,0
/s/mobile-phone-depreciation-rate,"1,212",1,3,0,2,0,6,0,1,0,87,0,2,0,0,0
/s/largest-economies-in-the-world,"1,209",2,1,0,2,0,41,1,30,0,0,0,0,0,0,0
/s/federal-bank-gold-loan-interest-rate,"1,208",1,3,0,19,0,18,0,2,0,257,0,0,0,0,0
/s/rtgs-timings,"1,208",1,4,0,12,0,8,0,4,0,179,0,0,0,0,0
/s/gst-e-invoice-amend-cancellation,"1,207",,2,,8,,8,,6,,0,,0,,0,
/s/tax-on-cooperative-society,"1,206",2,6,0,9,0,11,0,8,0,165,0,1,0,0,0
/s/karuvoolam-ifhrms,"1,206",6,137,0,62,1,82,1,12,0,178,0,5,0,0,0
/s/solvency-certificate-format-download,"1,205",7,10,0,29,1,16,0,6,0,0,0,0,0,0,0
/s/get-registration-traces,"1,203",,19,,5,,8,,3,,1,,0,,0,
/s/udyam-registration-certificate,"1,201",3,92,0,51,0,122,1,12,0,0,0,0,0,0,0
/s/section-250-of-income-tax-act,"1,200",3,3,0,8,0,4,0,2,0,196,1,1,0,0,0
/s/karnataka-bank-balance-check-number,"1,199",1,8,0,8,0,59,0,2,0,168,0,0,0,0,0
/s/upi-atm-cash-withdrawal,"1,199",1,7,0,15,0,16,0,9,1,171,0,0,0,0,0
/s/tds-on-reimbursement-of-expenses,"1,198",1,2,0,7,0,6,0,7,0,2,0,0,0,0,0
/s/union-bank-of-india-fd-interest-rates,"1,198",1,10,0,3,0,20,0,3,0,255,0,0,0,0,0
/s/shop-establishment-act-registration,"1,197",75,24,0,9,0,48,1,5,0,0,0,1,0,0,0
/s/documents-required-sole-proprietorship-registration-india,"1,197",,10,,38,,16,,5,,0,,0,,0,
/s/what-is-tax-deducted-at-source-tds,"1,195",3,22,0,21,0,12,0,4,1,0,0,0,0,0,0
/s/supporting-services-transport-gst-rates-sac-code-9967,"1,191",1,22,0,0,0,0,0,3,1,0,0,0,0,0,0
/s/e-file-itr1-with-house-property-loan,"1,190",1,14,0,29,0,5,0,0,0,87,0,1,0,1,0
/s/download-tds-challan,"1,190",4,37,0,6,0,4,0,1,0,0,0,0,0,0,0
/s/time-place-and-value-of-supply-in-gst,"1,189",,14,,12,,16,,7,,0,,0,,0,
/s/interest-on-excess-itc-claim-itc-reversal-itc-availed-not-utilised,"1,188",,1,,8,,5,,4,,0,,0,,0,
/s/how-to-link-aadhaar-with-union-bank-account,"1,183",7,105,0,5,0,220,2,7,0,194,1,4,0,0,0
/s/7th-pay-commission-calculator,"1,183",1,11,0,1,0,101,0,16,1,122,0,0,0,0,0
/s/sbi-rd-calculator,"1,182",1,12,0,8,0,95,0,7,0,201,0,1,0,0,0
/s/slump-sale,"1,176",1,3,0,6,0,1,0,2,0,131,0,1,0,0,0
/s/bank-holidays-2025-hyderabad,"1,176",,7,,2,,11,,4,,137,,1,,0,
/s/trade-license,"1,174",11,29,0,16,0,70,0,5,0,0,0,0,0,0,0
/s/form-csr-1,"1,174",1,32,0,24,0,27,0,15,0,0,0,0,0,0,0
/s/parivahan-sewa-portal,"1,172",2,75,0,12,0,148,0,9,0,63,0,0,0,0,0
/s/how-to-view-challan-status-on-traces,"1,170",1,10,0,7,0,6,0,5,0,0,0,0,0,0,0
/s/how-to-make-tds-payment-online,"1,168",,62,,11,,18,,12,,0,,0,,0,
/s/budget-2025-highlights,"1,166",20,90,0,0,0,200,5,125,0,"1,100",5,5,0,0,0
/s/professional-pursuit-allowance,"1,165",2,0,0,15,0,2,0,3,0,85,0,1,0,0,0
/s/petroleum-oils-other-than-crude-gst-rates-hsn-code-2710,"1,163",,48,,0,,0,,3,,0,,0,,0,
/s/private-limited-company-vs-llp,"1,160",,6,,8,,7,,3,,0,,1,,0,
/s/landlord-pan-card-mandatory-for-hra-exemption,"1,159",,0,,2,,3,,1,,164,,0,,0,
/s/form-10a-trust-re-registration-process,"1,159",1,9,0,4,0,23,0,5,0,114,1,0,0,0,0
/s/best-ways-to-invest-in-us-stocks-from-india,"1,159",,8,,2,,9,,1,,244,,1,,0,
/s/printed-books-brochures-leaflets-gst-rates-hsn-code-4901,"1,157",,24,,0,,0,,0,,0,,0,,0,
/s/how-to-save-tax-for-salary-above-7-lakhs,"1,157",1,18,0,19,0,13,0,7,0,217,0,2,0,4,0
/s/form-61a,"1,156",1,0,0,3,0,7,0,1,0,0,0,0,0,0,0
/s/other-plastics-materials-gst-rates-hsn-code-3926,"1,156",,43,,0,,0,,5,,0,,0,,0,
/s/pmfme-scheme,"1,155",2,40,0,13,1,43,0,7,0,247,1,1,0,0,0
/s/how-to-delete-gpay-transaction-history,"1,154",3,16,0,11,0,65,1,3,0,183,0,2,0,0,0
/s/section-270a-of-income-tax-act,"1,154",,0,,9,,4,,5,,151,,2,,0,
/s/gst-book-online-pdf,"1,153",3,64,0,24,0,42,0,12,0,0,0,0,0,0,0
/s/aggregate-turnover-under-gst-for-registration,"1,153",,5,,18,,6,,4,,0,,0,,0,
/s/union-bank-savings-account,"1,151",2,12,0,0,0,19,0,8,2,162,0,1,0,0,0
/s/place-of-supply-of-service-gst,"1,151",3,8,0,6,1,6,0,2,0,0,0,0,0,0,0
/s/mp-domicile-certificate,"1,146",6,29,4,27,0,62,0,7,0,110,0,1,0,0,0
/s/gst-composition-scheme-service-providers,"1,146",,1,,18,,3,,4,,0,,0,,0,
/s/aadhaar-card-download-by-mobile-number,"1,144",8,43,0,69,0,122,0,18,0,76,0,2,1,0,0
/s/interstate-and-intrastate-gst,"1,143",,3,,0,,15,,6,,0,,0,,0,
/s/women-empowerment-schemes-in-india,"1,141",6,8,0,0,0,15,0,6,0,0,0,0,0,0,0
/s/indian-trusts-act,"1,138",1,13,0,10,0,11,0,1,0,185,0,0,0,0,0
/s/are-you-required-to-file-an-income-tax-return-for-ay-2023-24-fy-2022-23,"1,138",,6,,11,,12,,1,,188,,2,,1,
/s/interest-under-section-50-cgst-act-2017,"1,135",,2,,8,,7,,2,,0,,0,,0,
/s/promoters-of-a-company,"1,134",,28,,20,,23,,3,,0,,0,,0,
/s/section-115jd-of-income-tax-act,"1,131",1,2,0,3,0,2,0,4,0,82,1,1,0,0,0
/s/how-to-generate-e-invoice-irn-gst,"1,130",1,19,0,14,0,13,0,5,0,0,0,0,0,0,0
/s/gst-applicable-on-ecommerce-sale,"1,130",,42,,8,,16,,5,,0,,0,,0,
/s/gst-rates-fruits-vegetables,"1,129",,1,,8,,15,,1,,0,,0,,0,
/s/chapter-9-coffee-tea-mate-spices-gst-rate-hsn-code,"1,127",1,3,0,0,0,0,0,2,1,0,0,0,0,0,0
/s/income-tax-bill,"1,127",2,38,0,8,0,26,0,11,0,186,0,2,0,0,0
/s/probate-of-a-will,"1,127",,8,,13,,16,,2,,270,,2,,0,
/s/capital-receipts-and-revenue-receipts,"1,124",2,9,0,5,1,18,0,4,0,213,0,5,0,0,0
/s/chapter-10-cereals-gst-rate-hsn-code,"1,124",,6,,0,,0,,4,,0,,0,,0,
/s/positive-payment-system,"1,116",,10,,18,,19,,1,,213,,2,,0,
/s/how-to-determine-the-place-of-supply-in-case-of-bill-to-ship-to-transactions,"1,115",,5,,8,,8,,2,,0,,0,,0,
/s/gst-registration-certificate,"1,115",,39,,18,,40,,14,,0,,0,,0,
/s/ayushman-card-download,"1,113",11,99,0,7,0,128,2,11,1,73,0,4,0,0,0
/s/gst-on-brick-manufacturers,"1,112",,6,,2,,5,,2,,0,,0,,0,
/s/how-to-close-icici-credit-card,"1,110",,6,,5,,9,,2,,153,,0,,0,
/s/impact-of-gst-rate-on-pharmaceutical-industry,"1,108",,7,,6,,8,,1,,0,,0,,0,
/s/gst-on-bikes,"1,107",,6,,2,,5,,1,,0,,0,,0,
/s/hdfc-fd-calculator,"1,106",,19,,0,,112,,6,,308,,0,,0,
/s/phonepe-transaction-limit,"1,104",,14,,1,,27,,5,,176,,0,,0,
/s/private-placement-section-42-companies-act-2013,"1,104",,6,,14,,9,,6,,0,,1,,0,
/s/gst-on-land-developed-plots,"1,103",,4,,16,,7,,6,,0,,0,,0,
/s/how-to-transfer-money-from-phonepe-wallet-to-bank-account,"1,102",7,15,0,18,1,47,1,13,0,139,0,2,0,0,0
/s/section-186-companies-act-2013,"1,098",,8,,28,,4,,6,,0,,1,,1,
/s/details-mentioned-form-gstr-3b,"1,097",,27,,10,,5,,7,,0,,0,,0,
/s/net-worth-certificate,"1,096",1,4,0,0,0,11,0,2,0,88,0,3,0,0,0
/s/maharashtra-ration-card,"1,096",6,66,0,74,0,157,1,17,0,105,0,1,0,0,0
/s/gst-on-no-cost-emi,"1,095",,19,,10,,23,,3,,0,,0,,0,
/s/equity-funds-ltcg-taxation,"1,093",2,3,0,4,0,5,0,2,0,87,0,3,0,0,0
/s/file-itr-1-rental-income,"1,093",1,10,0,11,0,11,0,2,0,96,0,0,0,1,0
/s/what-to-do-if-you-have-two-pan,"1,091",5,4,0,19,1,20,0,7,0,214,0,3,0,2,0
/s/rupee-symbol-in-word,"1,086",2,5,0,12,0,5,0,7,0,51,0,0,0,0,0
/s/additional-depreciation-income-tax-act,"1,086",1,4,0,8,0,4,0,1,0,0,0,0,0,1,0
/s/canara-bank-mobile-number-change,"1,085",10,49,0,38,3,94,1,9,0,196,0,1,0,0,0
/s/tds-for-business,"1,080",,8,,19,,4,,0,,0,,0,,0,
/s/tax-evasion-and-penalties-in-india,"1,080",,9,,5,,11,,3,,152,,1,,1,
/s/sbi-rupay-credit-card,"1,078",,0,,0,,27,,3,,263,,0,,0,
/s/how-to-add-bank-account-in-google-pay,"1,077",6,13,0,19,0,70,2,3,0,161,2,1,0,0,0
/s/recovery-of-shares-iepf-guidelines,"1,076",1,16,0,25,0,23,0,11,0,0,0,0,0,0,0
/s/as-2-inventories-valuation,"1,075",,6,,10,,19,,1,,0,,0,,0,
/s/urn-status,"1,074",2,22,0,19,0,66,0,5,0,72,0,0,0,0,0
/s/sundry-creditors,"1,074",,15,,13,,5,,6,,0,,0,,0,
/s/how-to-generate-pnb-debit-card-pin,"1,072",1,26,0,20,0,100,0,4,0,176,0,3,0,0,0
/s/gst-demand,"1,070",,7,,16,,7,,5,,110,,3,,0,
/s/laxmi-india-finance-ipo-gmp,"1,068",,3,,0,,3,,0,,110,,1,,0,
/s/tax-benefits-on-education-loan,"1,068",1,1,0,1,0,0,0,1,0,108,0,0,0,0,0
/s/writs,"1,067",,23,,15,,20,,2,,231,,1,,0,
/s/use-systematic-withdrawal-plans-earn-regular-income-funds,"1,067",2,6,0,13,0,5,0,84,1,216,0,0,0,2,0
/s/form-26b-income-tax-act,"1,067",1,4,0,2,0,16,0,4,0,0,0,0,0,0,0
/s/neft-timings,"1,067",,4,,0,,7,,2,,247,,0,,0,
/s/gst-inverted-duty-structure,"1,061",,3,,2,,5,,2,,0,,0,,0,
/s/gst-on-professional-services,"1,060",1,16,1,0,0,8,0,1,0,0,0,0,0,0,0
/s/methods-of-depreciation,"1,059",1,4,0,7,1,11,0,2,0,3,0,0,0,1,0
/s/chapter-34-soap-washing-lubricating-artificial-waxes-polishing-scouring-candles-modelling-pastes-dental-waxes-preparations-gst-rate-hsn-code,"1,058",,7,,0,,0,,0,,0,,0,,0,
/s/gold-monetisation-scheme,"1,057",,6,,6,,7,,4,,253,,2,,0,
/s/e-aadhaar-card,"1,055",9,48,0,7,0,44,1,14,0,17,0,1,0,0,0
/s/ap-deepam-free-gas-cylinder-scheme,"1,053",1,3,0,0,0,69,0,0,0,136,0,0,0,0,0
/s/stamp-duty-and-registration-charges-in-delhi,"1,053",,5,,0,,12,,3,,148,,2,,0,
/s/sold-goods-for-cash-journal-entry,"1,051",,5,,0,,21,,3,,1,,0,,0,
/s/tally-upgrade-or-free-crack-download,"1,050",,28,,0,,5,,26,,0,,0,,0,
/s/itr-filing-for-senior-citizen,"1,048",3,5,0,28,0,19,0,5,0,0,0,0,0,0,0
/s/section-74a-of-cgst-act,"1,048",,3,,12,,9,,3,,157,,5,,0,
/s/mortgage-calculator,"1,047",,17,,0,,112,,4,,202,,1,,0,
/s/short-term-capital-gain-tax-on-property,"1,045",1,3,0,3,0,6,1,3,0,117,0,1,0,0,0
/s/how-to-mine-bitcoin,"1,045",1,11,0,0,0,16,1,4,0,205,0,0,0,0,0
/s/sbi-bank-timings,"1,044",,2,,3,,4,,7,,118,,0,,0,
/s/e-invoicing-businesses-above-rs-5-crore-turnover,"1,044",,2,,4,,10,,3,,0,,0,,0,
/s/how-to-download-capital-gain-report-from-icici-direct,"1,043",1,11,0,6,0,2,0,2,0,89,1,0,0,0,0
/s/gst-on-reimbursement-expenses-supplier,"1,043",,3,,2,,2,,2,,0,,0,,0,
/s/gst-directors-remuneration,"1,042",1,4,0,16,0,6,0,6,0,0,0,0,0,0,0
/s/epf-payment-online,"1,041",,24,,6,,15,,3,,131,,0,,1,
/s/brigade-hotel-ventures-ipo-gmp,"1,041",,35,,4,,12,,0,,13,,0,,0,
/s/gst-on-royalty,"1,040",,3,,8,,6,,1,,0,,0,,0,
/s/insulated-wire-gst-rates-hsn-code-8544,"1,039",,35,,0,,0,,0,,0,,0,,0,
/s/gst-on-foriegn-exchange,"1,035",,6,,18,,15,,3,,0,,0,,0,
/s/hindu-succession-act,"1,034",,2,,14,,8,,3,,374,,1,,0,
/s/form-10-income-tax-act,"1,033",,7,,15,,6,,2,,80,,0,,0,
/s/chapter-94-furniture-mattresses-cushions-lamps-lightings-illuminated-signs-name-plates-gst-rate-hsn-code,"1,033",,6,,0,,0,,3,,0,,0,,0,
/s/accounts-receivable-journal-entry-debit-credit,"1,032",,17,,26,,19,,3,,0,,0,,0,
/s/changes-in-new-itr-forms,"1,029",2,35,0,0,0,4,0,9,0,125,0,3,0,0,0
/s/how-to-download-and-fill-form-26q-and-form-26qe,"1,029",1,10,0,6,0,11,0,2,0,66,0,4,0,0,0
/s/virat-kohli-business-list,"1,028",,7,,7,,8,,2,,161,,0,,0,
/s/difference-between-llp-and-partnership,"1,028",,19,,5,,19,,6,,6,,0,,0,
/s/section-35ad-of-income-tax-act,"1,028",,1,,7,,7,,2,,0,,0,,0,
/s/tds-challan-itns-281,"1,027",4,46,0,14,0,9,0,3,0,0,0,1,0,0,0
/s/jharkhand-ration-card,"1,027",7,35,1,34,1,81,2,16,0,58,2,0,0,0,0
/s/difference-between-tds-and-tcs,"1,026",,19,,7,,7,,3,,0,,0,,0,
/s/payment-of-wages-act,"1,024",1,9,0,10,0,33,0,9,0,7,0,0,0,0,0
/s/partner-zebpay,"1,023",10,131,0,0,0,0,0,8,0,0,0,0,0,0,0
/s/itr-offline-utility,"1,023",3,81,1,14,0,17,0,9,0,39,0,3,0,0,0
/s/link-aadhaar-voter-id,"1,022",5,66,1,50,1,79,0,10,0,149,1,2,0,0,0
/s/bank-of-india-gold-loan-interest-rate,"1,021",1,9,0,19,0,17,0,3,0,260,1,0,0,0,0
/s/ind-as-115-revenue-from-contracts-with-customers,"1,021",,2,,7,,7,,4,,0,,2,,0,
/s/income-tax-raid,"1,018",,4,,0,,10,,34,,246,,0,,0,
/s/partnership-firm-tax-return-e-filing-procedure,"1,017",1,12,0,4,0,5,0,3,0,121,0,2,0,0,0
/s/ladli-behna-yojana,"1,017",2,25,0,22,1,67,1,4,0,101,0,1,0,0,0
/s/uin-unique-identification-number,"1,015",1,7,0,16,0,56,1,14,0,0,0,0,0,0,0
/s/chhattisgarh-ration-card,"1,014",5,56,2,65,1,129,0,10,0,84,0,1,0,0,0
/s/legal-services-gst-rates-sac-code-9982,"1,013",,15,,0,,0,,2,,0,,0,,0,
/s/sez-eway-bill-gst-applicability,"1,013",,2,,12,,3,,2,,0,,0,,0,
/s/healthcare-services-gst-rates-sac-code-9993,"1,011",,13,,0,,0,,0,,0,,0,,0,
/s/passengers-transport-services-gst-rates-sac-code-9964,"1,009",,11,,0,,0,,0,,0,,0,,0,
/s/gst-full-form-meaning,"1,004",,3,,11,,20,,8,,0,,0,,0,
/s/professional-tax-andhra-pradesh,"1,004",1,18,0,7,0,22,0,5,0,101,0,1,0,0,0
/s/consequences-non-generation-irn,"1,004",,3,,2,,3,,1,,0,,0,,0,
/s/how-to-get-wine-shop-license,"1,003",2,26,0,46,2,82,0,7,0,0,0,0,0,0,0
/s/section-119-income-tax-act,"1,003",1,6,0,9,0,5,0,1,0,101,0,2,0,0,0
/s/chapter-72-iron-steel-gst-rate-hsn-code,"1,003",,4,,0,,0,,1,,0,,0,,0,
/s/property-tax-mumbai,"1,002",,6,,10,,6,,2,,142,,0,,0,
/s/gst-eway-bill-penalty,"1,001",,3,,4,,5,,2,,0,,0,,0,
Total,"6,696,804","24,168","212,923","1,056","76,338",484,"296,039","1,373","41,677",382,"847,648",995,"7,700",74,"3,711",8